,Rating,Roaster,Roaster Location,Roast,Name,Coffee Origin,Aroma,Body,Flavor,Acidity/Structure,Aftertaste,Agtron,Agtron scale,euro,euro/gr,Review Date,lat,lon,display_name
889,94.0,Cafetaster,"I-Lan City, Taiwan",Medium-Light,Colombia Laderas del Tapias Estate Natural Geisha,"Neira, Caldas Department, Colombia",9.0,9.0,9.0,9.0,9.0,52.0,70.0,40.5,0.17608695652173914,September 2019,24.163162,120.6478282,"臺中市, 臺灣"
890,94.0,GK Coffee,"Yilan, Taiwan",Medium-Light,Gesha Village Natural Lot #19,"Bench-Maji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,58.0,80.0,36.0,0.36,September 2019,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
891,94.0,Mudhouse Coffee Roasters,"Charlottesville, Virginia",Medium-Light,Gesha Village 1931 Lot 27,"Bench-Maji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,78.0,42.5,0.18510452961672474,September 2019,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
892,92.0,Jebena Coffees,"Dubai, United Arab Emirates",Medium-Light,Ethiopia Guji Girma Natural,"Guji Zone, southern Ethiopia",9.0,8.0,9.0,8.0,8.0,58.0,76.0,64.449,0.25779599999999997,September 2019,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
893,90.0,Jebena Coffees,"Dubai, United Arab Emirates",Medium-Light,Ethiopia Limu Lema Edeto,"Limu growing region, southwest Ethiopia",8.0,8.0,8.0,8.0,8.0,58.0,76.0,61.845,0.24738,September 2019,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
894,94.0,Temple Coffee Roasters,"Sacramento, California",Medium-Light,Ethiopia Sidamo Gora Kone,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,9.0,9.0,59.0,72.0,16.15,0.0468931475029036,September 2019,44.8993923,-109.1509804,"Clark, Park County, Wyoming, United States"
895,91.0,HWC Roasters,"Taichung, Taiwan",Medium-Dark,Classic Nine Espresso,Central America,8.0,8.0,8.0,,8.0,43.0,50.0,18.0,0.04,September 2019,39.906217,116.3912757,"北京市, 东城区, 北京市, 100010, 中国"
896,88.0,HWC Roasters,"Taichung, Taiwan",Medium-Dark,Espresso Blend No. 10,Not disclosed,8.0,8.0,7.0,,7.0,42.0,49.0,11.4,0.025333333333333333,September 2019,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States"
897,94.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Kebele Village Espresso,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,,8.0,52.0,70.0,14.535,0.042203832752613246,September 2019,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
898,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Kebele Village Ethiopia,"Yirgacheffe growing region, southern Ethiopia",9.0,8.0,9.0,9.0,8.0,52.0,70.0,14.535,0.042203832752613246,September 2019,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
899,92.0,Dante Coffee,"Taipei City, Taiwan",Medium-Light,D31 The New Life,Ethiopia; Sumatra,9.0,8.0,9.0,,7.0,54.0,69.0,9.0,0.045,September 2019,49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
901,93.0,Jackrabbit Java,"Thermopolis, Wyoming",Medium-Light,Rwanda Nyarusiza Station,"Nyamagabe district, Southern Province, Rwanda",9.0,9.0,9.0,8.0,8.0,58.0,76.0,10.2,0.029616724738675958,August 2019,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
902,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Murang’a Kenya,"Murang'a County, central Kenya",8.0,9.0,9.0,9.0,8.0,54.0,73.0,15.895,0.0461527293844367,August 2019,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
903,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Murang’a Kenya Espresso,"Murang'a County, central Kenya",9.0,8.0,9.0,,8.0,54.0,73.0,15.895,0.0461527293844367,August 2019,42.3073477,-73.2504911,"Lee, Berkshire County, Massachusetts, 01260, United States"
904,92.0,Paradise Roasters,"Minneapolis, MInnesota",Medium-Light,Coffea Diversa Cioiccie,Costa Rica,9.0,8.0,9.0,9.0,7.0,52.0,76.0,33.9575,0.2957970383275262,August 2019,34.0181557,-84.190196,"Johns Creek, Fulton County, Georgia, United States"
905,94.0,MJ Bear Coffee,"New Taipei City, Taiwan",Light,Yirgacheffe Gedeb G1 Natural,"Gedeb District, Gedeo Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,62.0,83.0,10.5,0.04573170731707317,August 2019,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
906,92.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium-Light,Trilogy,Asia; Africa; Americas,9.0,8.0,9.0,8.0,8.0,55.0,76.0,13.132499999999999,0.03813153310104529,August 2019,42.9464737,-71.5159015,"Bedford, Hillsborough County, New Hampshire, 03110, United States"
907,95.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium,Kenya Kiambu Uklili AA,"Kiambu growing region, south-central Kenya",9.0,9.0,9.0,9.0,9.0,52.0,68.0,10.5,0.04573170731707317,August 2019,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
908,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Guji Shakisso Natural Lot 24,"Guji Zone, Oromia Region, southern Ethiopia",9.0,9.0,9.0,8.0,9.0,53.0,71.0,7.8,0.03397212543554007,August 2019,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
909,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Washed Yirgacheffe Nafasha Lot,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,55.0,77.0,8.25,0.03593205574912892,August 2019,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
910,93.0,PT's Coffee Roasting Co.,"Topeka, Kansas",Medium-Light,La Avila SL28 El Salvador,"Tecapa Chinameca growing region, Santiago de María, southeastern El Salvador",9.0,8.0,9.0,9.0,8.0,54.0,70.0,18.7,0.054297328687572595,August 2019,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
912,92.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Talquezalar El Salvador,"La Palma, Chalatenango Department, northwestern El Salvador",8.0,8.0,9.0,9.0,8.0,54.0,79.0,13.77,0.039982578397212545,August 2019,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
913,92.0,Willoughby's Coffee & Tea,"Branford, Connecticut",Medium-Light,Finca Kilimanjaro Natural,"Santa Ana Department, northwestern El Salvador",8.0,9.0,9.0,8.0,8.0,55.0,80.0,29.741500000000002,0.06476807491289199,August 2019,37.2769484,-107.8766,"Durango, La Plata County, Colorado, United States"
914,92.0,Dinwei Cafe,"Taichung, Taiwan",Light,Finca San Antonio El Salvador,"Chalatenango Department, northwestern El Salvador",9.0,8.0,9.0,8.0,8.0,66.0,76.0,36.0,0.1565217391304348,August 2019,47.458245,-88.162326,"Eagle Harbor, Eagle Harbor Township, Keweenaw County, Michigan, United States"
915,91.0,Deeper Roots Coffee,"Cincinnati, Ohio",Medium,Mario Aguilar Grand Cru El Salvador,"Chalatenango Department, northwestern El Salvador",8.0,8.0,9.0,8.0,8.0,55.0,66.0,21.25,0.061701509872241586,August 2019,47.458245,-88.162326,"Eagle Harbor, Eagle Harbor Township, Keweenaw County, Michigan, United States"
916,91.0,Duluth Coffee,"Duluth, Minnesota",Medium,José Flores El Salvador Natural,"Chalatenango Department, northwestern El Salvador",8.0,8.0,9.0,8.0,8.0,53.0,67.0,38.25,0.08329703832752614,August 2019,31.2323437,121.4691024,"上海市, 黄浦区, 200001, 中国"
918,93.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Medium-Light,Ethiopia Yirgacheffe Worka Gotiti Natural,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,60.0,78.0,13.5,0.05947136563876652,August 2019,41.2746962,-72.8173481,"Branford, Maple Street, Branford Center, Branford, South Central Connecticut Planning Region, 06405, United States"
919,92.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Medium,Cold-Drip Blend “Dionysus”,Not disclosed,9.0,8.0,9.0,8.0,8.0,46.0,68.0,21.0,0.09251101321585903,August 2019,34.0181557,-84.190196,"Johns Creek, Fulton County, Georgia, United States"
921,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Natural Yirgacheffe Blue Donkey Lot,"Kochere, Yirgacheffe growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,57.0,75.0,9.0,0.03919860627177701,August 2019,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States"
922,93.0,Temple Coffee Roasters,"Sacramento, California",Medium,Guatemala Guayabales Single-Origin Espresso,"Huehuetenango, Guatemala",8.0,9.0,9.0,,8.0,50.0,70.0,16.15,0.0468931475029036,August 2019,25.0375198,121.5636796,"臺北市, 臺灣"
923,92.0,Temple Coffee Roasters,"Sacramento, California",Medium,Kenya Chania Estate,"Thika growing region, central Kenya",9.0,8.0,9.0,8.0,8.0,47.0,65.0,19.55,0.05676538908246226,August 2019,25.0375198,121.5636796,"臺北市, 臺灣"
924,92.0,Temple Coffee Roasters,"Sacramento, California",Medium-Light,Guatemala Los Santos,"Chimaltenango Department, Guatemala",9.0,9.0,9.0,8.0,7.0,54.0,74.0,16.15,0.0468931475029036,August 2019,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
925,94.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Geisha Village Auction Lot #11,"Bench-Maji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,52.0,75.0,21.8875,0.19065766550522648,August 2019,30.2711286,-97.7436995,"Austin, Travis County, Texas, United States"
926,96.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,Ethiopia Yirgacheffe Chelelektu Natural,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,10.0,9.0,9.0,58.0,82.0,15.299999999999999,0.04442508710801394,August 2019,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
927,94.0,Caffe Luxxe,"Santa Monica, California",Medium-Light,Kenya Kimaruri,"Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,8.0,54.0,72.0,19.55,0.05676538908246226,August 2019,19.494428,-155.917282,"Captain Cook, Hawaiʻi County, Hawaii, 96750, United States"
928,92.0,Peach Coffee Roasters,"Johns Creek, Georgia",Medium-Light,Zambia Kateshi Natural,"Northern Province, Zambia",9.0,8.0,9.0,8.0,8.0,52.0,70.0,14.45,0.041957026713124276,August 2019,19.494428,-155.917282,"Captain Cook, Hawaiʻi County, Hawaii, 96750, United States"
929,94.0,Greater Goods Coffee Roasters,"Austin, Texas",Medium,Kenya Handege,"Thika growing region, central Kenya",9.0,8.0,9.0,9.0,9.0,53.0,65.0,16.15,0.0468931475029036,August 2019,46.2561815,-114.15464243514151,"Hamilton, Ravalli County, Montana, United States"
930,90.0,Kauai Coffee Company,"Kalaheo, Kauia, Hawaii",Medium-Light,Kauai Estate Reserve Sun-Dried Typica,"Kalaheo, Kauai, Hawaii",8.0,8.0,8.0,8.0,8.0,60.0,78.0,51.0,0.17770034843205576,August 2019,45.7874957,-108.49607,"Billings, Yellowstone County, Montana, United States"
931,96.0,modcup coffee,"Jersey City, New Jersey",Medium,Colombia Valle del Cauca Cerro Azul Geisha,"Valle del Cauca Department, western Colombia",10.0,8.0,10.0,9.0,9.0,48.0,67.0,21.25,0.14166666666666666,August 2019,36.9157056,-80.3876889,"Floyd County, Virginia, United States"
932,93.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Medium-Light,Ecuador Loja Clara Sidra Natural Taza Dorada #2,"Loja Province, southern Ecuador",8.0,9.0,9.0,9.0,8.0,57.0,83.0,595.0,2.6211453744493394,August 2019,30.2711286,-97.7436995,"Austin, Travis County, Texas, United States"
933,92.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium-Light,The Natural,Africa; Asia,9.0,8.0,9.0,,7.0,54.0,70.0,13.5575,0.03936556329849013,August 2019,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
934,93.0,Small Eyes Cafe,"Yilan, Taiwan",Medium-Light,Ethiopia Sidamo G4 Natural Espresso,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,,8.0,62.0,78.0,6.0,0.024,August 2019,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
935,94.0,Finca Las Nieves,"San Juan Lachao, Oaxaca, Mexico",Medium-Light,Green-Tip Geisha,"Oaxaca State, Mexico",9.0,9.0,9.0,9.0,8.0,56.0,78.0,29.75,0.12957317073170732,July 2019,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
936,93.0,Paradise Roasters,"Minneapolis, MInnesota",Medium-Light,Saint Helena Island Peaberry,"Sandy Bay Valley, Saint Helena Island",9.0,8.0,9.0,9.0,8.0,54.0,74.0,42.4575,0.3698388501742161,July 2019,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
937,90.0,Paradise Roasters,"Minneapolis, MInnesota",Medium-Light,Philippines Sitio Naguey Natural,"Belis, Atok, Benguet Province, Philippines",8.0,8.0,8.0,8.0,8.0,52.0,70.0,16.107499999999998,0.07015461672473867,July 2019,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
938,93.0,Pro Aroma Enterprise Coffee,"Taichung City, Taiwan",Medium-Light,Ethiopia Guji Queen Honey,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,9.0,8.0,56.0,78.0,25.5,0.11106271777003485,July 2019,20.763395,-156.44639965521395,"Kihei, Maui County, Hawaii, United States"
939,93.0,Good Chance Biotechnology,"Taichung City, Taiwan",Medium-Light,Ethiopia Civet Sidama Papilio Natural,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,57.0,79.0,175.1,0.7626306620209059,July 2019,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
941,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Dark,Ethiopia Washed Guji Dimtu Espresso,"Guji Zone, Oromia Region, southern Ethiopia",9.0,8.0,9.0,,8.0,40.0,52.0,6.75,0.029398954703832754,July 2019,30.3466423,-86.2307992,"Santa Rosa Beach, Walton County, Florida, 32459, United States"
942,94.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium-Light,Barichu Double,"Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,8.0,53.0,75.0,11.339,0.09877177700348433,July 2019,42.3073477,-73.2504911,"Lee, Berkshire County, Massachusetts, 01260, United States"
943,93.0,Peach Coffee Roasters,"Johns Creek, Georgia",Medium-Light,GA 400 Espresso,Zambia; Colombia,9.0,8.0,9.0,,8.0,50.0,72.0,13.174999999999999,0.03825493612078978,July 2019,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States"
944,92.0,Magnolia Coffee,"Charlotte, North Carolina",Medium-Light,Papua New Guinea Timuza,"Eastern Highlands,Papua New Guinea",9.0,8.0,9.0,8.0,8.0,56.0,80.0,12.75,0.03702090592334495,July 2019,43.6610277,-70.2548596,"Portland, Cumberland County, Maine, United States"
945,97.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Rukera Kenya,"Kiambu growing region, south-central Kenya",10.0,9.0,10.0,9.0,9.0,54.0,78.0,18.02,0.052322880371660864,July 2019,44.3781114,-72.7159505,"Waterbury Center, Waterbury, Washington County, Vermont, 05677, United States"
946,97.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Rukera Espresso,"Kiambu growing region, south-central Kenya",10.0,9.0,10.0,,9.0,54.0,78.0,18.02,0.052322880371660864,July 2019,41.2746962,-72.8173481,"Branford, Maple Street, Branford Center, Branford, South Central Connecticut Planning Region, 06405, United States"
947,93.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Colombia Pink Bourbon El Corazon,"Tolima Department, Colombia",9.0,8.0,9.0,9.0,8.0,54.0,74.0,25.5,0.0740418118466899,July 2019,42.9464737,-71.5159015,"Bedford, Hillsborough County, New Hampshire, 03110, United States"
948,93.0,DoDo Kaffa,"Taipei, Taiwan",Medium-Light,L2 Love Espresso Blend,Kenya,9.0,8.0,9.0,,8.0,53.0,77.0,18.0,0.08,July 2019,42.3750997,-71.1056157,"Cambridge, Middlesex County, Massachusetts, United States"
949,93.0,Dory Coffee Roasters,"Taipei, Taiwan",Medium-Light,Guatemala-Ethiopia Espresso Blend,Ethiopia; Guatemala,9.0,8.0,9.0,,8.0,56.0,80.0,12.0,0.05333333333333334,July 2019,25.0375198,121.5636796,"臺北市, 臺灣"
950,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium,Black Meow Blend,Colombia; Guatemala; Ethiopia,8.0,9.0,9.0,,8.0,47.0,69.0,4.95,0.021559233449477352,July 2019,40.1784471,-74.0218037,"Belmar, Monmouth County, New Jersey, United States"
951,92.0,De Clieu Coffee,"Taipei, Taiwan",Light,Karibu Espresso Blend,Ethiopia; Panama,8.0,8.0,9.0,,8.0,58.0,84.0,12.0,0.05226480836236934,July 2019,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
952,93.0,Small Eyes Cafe,"Yilan, Taiwan",Light,Sun Sun Sun Sun Sun Sun Sun Sun Sun Blend,Ethiopia; Panana; Guatemala; Honduras,9.0,9.0,9.0,,8.0,60.0,84.0,21.0,0.0525,July 2019,25.0375198,121.5636796,"臺北市, 臺灣"
953,92.0,SkyTop Coffee,"Manlius, New York",Medium-Light,Ethiopia Hambela 1 Organic Natural Alaka,"Hambela district, Oromia growing region, southern Ethiopia",9.0,8.0,9.0,8.0,8.0,57.0,79.0,12.75,0.03702090592334495,June 2019,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
954,91.0,SkyTop Coffee,"Manlius, New York",Medium,Brazil Ibicoara Chapada Diamantina Natural,"Ibicoara Municipality, Chapada Diamantina region, Bahia State, Brazil",8.0,8.0,9.0,8.0,8.0,52.0,68.0,12.75,0.03702090592334495,June 2019,49.163168,-123.137414,"Richmond, Metro Vancouver Regional District, British Columbia, Canada"
955,90.0,SkyTop Coffee,"Manlius, New York",Medium-Light,Costa Rica Coto Brus-La Amistad,"Coto Brus, Puntarenas, Costa Rica",8.0,8.0,8.0,8.0,8.0,58.0,80.0,12.75,0.03702090592334495,June 2019,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
956,93.0,Collage Coffee,"Grove City, Pennsylvania",Light,Karimikui AA Kenya,Central Kenya,9.0,9.0,9.0,9.0,7.0,60.0,82.0,12.75,0.04442508710801394,June 2019,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
957,93.0,Big Shoulders Coffee,"Chicago, Illinois",Medium-Light,Peru Antonio Regalado Diaz El Huyacan La Palma,"Cajamarca, Peru",9.0,8.0,9.0,9.0,8.0,58.0,76.0,17.849999999999998,0.051829268292682924,June 2019,22.6203348,120.3120375,"高雄市, 臺灣"
959,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Peru Natural Jose Herrera Lot 21,"Cajamarca, Peru",9.0,9.0,9.0,8.0,8.0,54.0,78.0,7.8,0.03397212543554007,June 2019,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
960,93.0,Flight Coffee Co.,"Bedford, New Hampshire",Medium-Light,Burundi Dukorerikawa Natural,"Bururi growing region, Burundi",9.0,9.0,9.0,8.0,8.0,58.0,78.0,13.6,0.03948896631823461,June 2019,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
961,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium,Guatemala Acatenango Washed Lot 503 Espresso,"Acatenango growing region, Guatemala",8.0,9.0,9.0,,8.0,50.0,68.0,6.0,0.02613240418118467,June 2019,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
962,90.0,Fabbrica Coffee,"Kosice, Slovakia",Medium,Balance Blend,Ethiopia; Colombia; Dominican Republic; Brazil; Cuba; Yemen,8.0,8.0,8.0,,7.0,46.0,64.0,8.415000000000001,0.0374,June 2019,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
963,94.0,Highwire Coffee,"Emeryville, California",Medium,The Core Espresso,Ethiopia; Guatemala; Papua New Guinea; Sumatra,9.0,9.0,9.0,,8.0,45.0,67.0,14.6625,0.042574041811846694,June 2019,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
964,94.0,Amavida Coffee Roasters,"Santa Rosa Beach, Florida",Medium,Espresso Mandarina,Congo; Ethiopia,9.0,9.0,9.0,,8.0,46.0,68.0,14.407499999999999,0.04183362369337979,June 2019,24.0755667,120.5444667,"彰化縣, 臺灣"
965,94.0,Folly Coffee Roasters,"Silver Lake, Minnesota",Medium,SOB Espresso,Colombia,9.0,8.0,9.0,,9.0,46.0,68.0,16.107499999999998,0.04676974448315911,June 2019,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
966,93.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,Crema de Dolce Espresso,Central America; South America; Indonesia,8.0,9.0,9.0,,8.0,52.0,70.0,11.9,0.034552845528455285,June 2019,35.212870949999996,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States"
969,93.0,Red Rooster Coffee Roaster,"Floyd, Virginia",Medium,Old Crow Cuppa Joe,Central America; South America,9.0,8.0,9.0,,8.0,48.0,66.0,11.8915,0.034528164924506395,June 2019,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States"
971,92.0,Temple Coffee Roasters,"Sacramento, California",Medium-Light,Ethiopia Sidamo Sasaba,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,8.0,8.0,53.0,71.0,15.299999999999999,0.04442508710801394,June 2019,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
